run,gen,nevals,partN,part,partError,best,bestError
0,2,116,15,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,117,16,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,118,17,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,119,18,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,120,19,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,121,20,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,122,21,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,123,22,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,124,23,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,125,24,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,126,25,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,127,26,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,128,27,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,129,28,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,130,29,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,131,30,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,132,31,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,133,32,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,134,33,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,135,34,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,136,35,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,137,36,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,138,37,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,139,38,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,140,39,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,141,40,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,142,41,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,143,42,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,144,43,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,145,44,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,146,45,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,147,46,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,148,47,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,149,48,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,2,150,49,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115,"[10.332655545751445, -10.969072676627963, 13.681028156677483, -7.8610611872432585, -7.918557307876964]",19.991862493104115
0,3,151,0,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,152,1,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,153,2,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,154,3,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,155,4,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,156,5,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,157,6,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,158,7,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,159,8,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,160,9,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,161,10,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,162,11,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,163,12,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,164,13,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,165,14,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,166,15,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,167,16,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,168,17,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,169,18,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,170,19,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,171,20,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,172,21,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,173,22,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,174,23,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,175,24,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
0,3,176,25,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458,"[13.776874061001926, -14.625430235503952, 18.241370875569977, -10.481414916324345, -10.558076410502618]",19.991815665243458
